,A2058_SKIN ,A2780_OVARY ,A375_SKIN ,A427_LUNG ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,EFM192A_BREAST ,ES2_OVARY ,HCT116_LARGE_INTESTINE ,HT144_SKIN ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,LOVO_LARGE_INTESTINE ,MDAMB436_BREAST ,MSTO211H_PLEURA ,NCIH1650_LUNG ,NCIH2122_LUNG ,NCIH23_LUNG ,NCIH460_LUNG ,NCIH520_LUNG ,OV90_OVARY ,OVCAR4_OVARY ,RKO_LARGE_INTESTINE ,RPMI7951_SKIN ,SKMEL30_SKIN ,SKMES1_LUNG ,SKOV3_OVARY ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE ,T47D_BREAST ,UACC62_SKIN ,VCAP_PROSTATE ,ZR751_BREAST ,DLD1_LARGE_INTESTINE ,PA1_OVARY 
KPL1_BREAST ,0.9007256035865668,0.9044354263594108,0.7908020490134348,0.838039826480112,0.8886611473066861,0.9089707198415988,0.8600611133156322,0.8695947385385906,0.8012227881594485,0.8576720643801435,0.9441219550141314,1.0,0.9158428982656291,0.8921082110301713,0.8421087302860402,0.9343373410890674,0.8788663737881955,0.8515510909239523,0.906986357353702,0.7855678572301548,0.7615891505913802,0.9349154594872011,0.7415056632603804,0.8585264492664244,0.8950600314893516,0.9074540623905551,0.7838720062978279,0.9367187202285915,0.9273613178990818,0.9201572914480877,0.8710603465801706,0.8930813064729832,0.8760340487873183,0.8109900908609626,0.7181476937027264
LOVO_LARGE_INTESTINE ,0.9067627881346361,0.9291662435339716,0.8628992262601703,0.8247223722461515,0.9086174045242551,0.9486027078368773,0.8290296665486391,0.8978952277326974,0.8798900969267924,0.8699068582482303,0.9464355301326137,0.9158428982656291,1.0,0.9008292176410799,0.8974263146668096,0.8907168859022638,0.9101769743191016,0.8207521928647663,0.9184569621153157,0.8825653813257399,0.7579570041909152,0.8721205791424905,0.8348257862953623,0.8633468369229083,0.9142066391830862,0.8941585457873236,0.8286424359976152,0.9633430182300579,0.9301458629173315,0.8465246106605754,0.866527922319738,0.9271774524689286,0.9173970305696381,0.8278855605929215,0.8125900807202758
MDAMB436_BREAST ,0.9343164083696884,0.9141468190716667,0.826960202525228,0.8563670074544235,0.9421403778269618,0.8986927911037764,0.8267557806658188,0.8663699047684051,0.8524354664162422,0.8757367786517738,0.9134865631309333,0.8921082110301713,0.9008292176410799,1.0,0.9084536051223375,0.9290573279614941,0.939763539918936,0.84459642602745,0.9524181504589591,0.8286109725888948,0.8622331776724624,0.9049646463795792,0.7764572012935219,0.9034808136482335,0.9036822707733316,0.9322533932860992,0.8720945106539816,0.910388286178034,0.917278110035635,0.8627571413043883,0.8951411407755389,0.8711648059986745,0.8367734552590881,0.7840197040937602,0.7706383657642607
MSTO211H_PLEURA ,0.9137998398049845,0.8779887335536712,0.8906446172078298,0.8113872471226373,0.8893662509391835,0.8644096793278007,0.7402205038738466,0.8486708110795421,0.8650112396377398,0.877759662734203,0.8921315624264936,0.8421087302860402,0.8974263146668096,0.9084536051223375,1.0,0.8647611708294716,0.869416838401836,0.771396005160241,0.9143655165701361,0.8634318483574736,0.8241174677484245,0.8103036443836172,0.8437788296202768,0.882606676762105,0.8819311064047215,0.8366372157214076,0.8621866145456691,0.8983258332715055,0.8647951479463759,0.7848820431587591,0.8661341756905246,0.8624016559322045,0.8390450293397641,0.8347494249158955,0.810980422388297
NCIH1650_LUNG ,0.9225936507954924,0.9038473167626997,0.8029320639946154,0.8637909367925228,0.9432648566403056,0.8916889861784228,0.8493085242990647,0.8581593747350514,0.8343318076560686,0.8809414538974593,0.9214963657515045,0.9343373410890674,0.8907168859022638,0.9290573279614941,0.8647611708294716,1.0,0.893011984882745,0.8718062941539532,0.917820548227439,0.786573196671762,0.7866860907602685,0.9296498836059047,0.702380573477803,0.8823224650163614,0.919378381331946,0.9138190576948908,0.8438836799304065,0.9148519652885246,0.9372313700409199,0.900954943640557,0.9116461341702321,0.8647206857291474,0.8387483380732633,0.8122202875750953,0.7357811300845691
NCIH2122_LUNG ,0.8995424775415303,0.8895365428880789,0.7767416074491066,0.8216431441381747,0.9080706611934274,0.8957402700016388,0.8448244547007984,0.8593473380082212,0.8390614720484549,0.8275102050896205,0.9070008117488257,0.8788663737881955,0.9101769743191016,0.939763539918936,0.869416838401836,0.893011984882745,1.0,0.8268105092947555,0.9591620375192437,0.7939550610955168,0.8762139915229201,0.8878442223821641,0.7552158096019932,0.8653032919811849,0.8727028691403925,0.9327338955872571,0.8241337956276547,0.8982659266100468,0.9178170956980863,0.8444547774276753,0.8585637845914982,0.8595481923913098,0.8396290826533124,0.7648521679524272,0.760718681966002
NCIH23_LUNG ,0.8649252086806233,0.8879141336761324,0.7048517615354046,0.9383113231736497,0.8718826508261046,0.8789593929114191,0.8416662951642577,0.8066587009681929,0.8310603881551322,0.7834366573528576,0.841040547242102,0.8515510909239523,0.8207521928647663,0.84459642602745,0.771396005160241,0.8718062941539532,0.8268105092947555,1.0,0.8657255059651136,0.7320514645232743,0.7311907576944823,0.9227828992670939,0.6487602981511519,0.8092044593902399,0.839141043204977,0.8500206675908041,0.7676072863560678,0.8494265009545681,0.876614958733501,0.9170141370235938,0.8813393005284504,0.8562306999704948,0.7421048601617224,0.7269354122085503,0.6262138720699921
NCIH460_LUNG ,0.9480374602626925,0.9229220482909412,0.8352596571161209,0.8687944620961997,0.9268047079383872,0.9205839115377185,0.8401121458322731,0.8842435271606776,0.8705606148214621,0.878520886610615,0.9297039243444424,0.906986357353702,0.9184569621153157,0.9524181504589591,0.9143655165701361,0.917820548227439,0.9591620375192437,0.8657255059651136,1.0,0.8262609436686869,0.8774984976530645,0.9094411292707565,0.7846884874348459,0.8968013942140542,0.9128889076445837,0.9374066842604838,0.8583279918198309,0.9326267471455851,0.9306587935903309,0.873684594451768,0.9092374122417873,0.8924034081480178,0.8556748261794144,0.8184707696543246,0.7878876058290084
NCIH520_LUNG ,0.8321075126138491,0.8556369046307942,0.8530899331383331,0.755141749346089,0.8384432155815159,0.8552137707061525,0.7003143426491234,0.7854643177100055,0.8460740126064319,0.8025604454465267,0.8290616972223335,0.7855678572301548,0.8825653813257399,0.8286109725888948,0.8634318483574736,0.786573196671762,0.7939550610955168,0.7320514645232743,0.8262609436686869,1.0,0.684264765936284,0.7369022017471195,0.8005529409423114,0.7737345026029985,0.8278922448648669,0.765014963979795,0.797112867415786,0.8703131660362043,0.8259385990073452,0.7348417686308039,0.7953618173415862,0.8507714708412667,0.8391322193076253,0.7308065870505263,0.7636522849395294
OV90_OVARY ,0.8149656914177938,0.7832752956574239,0.6976608032391326,0.7838111723594987,0.8223345436082102,0.7741713875324965,0.7091465262920633,0.7120940469176783,0.7450240933887738,0.7379866060698718,0.8022676906373502,0.7615891505913802,0.7579570041909152,0.8622331776724624,0.8241174677484245,0.7866860907602685,0.8762139915229201,0.7311907576944823,0.8774984976530645,0.684264765936284,1.0,0.7700756934071675,0.7326420629056237,0.8069810069368305,0.7508885698348328,0.787784714805925,0.7844572793986982,0.7708583537835098,0.8063207703222306,0.7476936156593704,0.7673716153926131,0.7516783409014138,0.718818392420245,0.7226811365071334,0.6966233482714445
