,A2058_SKIN ,A2780_OVARY ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,MDAMB436_BREAST ,NCIH1650_LUNG ,NCIH460_LUNG ,OVCAR4_OVARY ,SKMEL30_SKIN ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE 
154,-0.11001564,0.013332343,0.065868445,0.18031357,-0.5066646,0.05406025,-0.036210973,-0.071014166,0.032792833,-0.25047332,-0.15854879,0.27076453,0.44614783
155,-0.3632005,-0.9606563,0.36819205,-0.22713697,-0.56867087,-1.4394614,-0.3850729,0.19884863,-0.017033203,-0.7792473,-0.58547366,-0.17077444,-0.2919733
156,-0.2933737,-0.35905465,-0.061854795,-0.3867226,-0.23574358,-0.6970204,-0.795533,0.07733162,0.5866064,-0.30399776,0.24634121,-0.40849817,-0.4134363
157,0.07535186,-0.023945356,0.30025417,-0.23927419,-0.4585662,0.48431888,-0.23866764,-0.043187845,0.37584797,-0.45433658,-0.009813677,0.08517961,0.100979425
158,0.08037538,0.5868023,0.50406784,0.23578453,-0.5766247,-0.19188409,-1.1049838,0.6516826,0.8615086,0.6559123,0.6760204,-0.8741012,-0.0060681603
159,0.09192943,0.9942564,0.5991808,-0.71765167,0.9067763,0.07133973,0.32549605,0.3190793,0.38615683,0.7147303,0.0733678,-0.2571863,2.6511679
160,0.56413937,1.1026218,0.3206355,-0.15957622,0.73065436,2.0221913,0.44518927,1.3158392,1.3712234,1.1029292,1.0230689,1.9698328,-0.3229397
161,0.3531519,-0.050820004,0.69429386,-0.4431417,-0.1488189,0.007981698,0.10362573,0.19228582,0.5522436,-0.078724734,0.87433386,-0.4566263,-0.06017925
162,-0.8796173,0.8382101,0.4429237,-0.5915383,0.04718777,0.21360733,2.7397957,0.72256094,-1.7271545,0.43240386,-1.2520273,-0.4041229,-0.6056414
163,-0.31346777,-0.64943075,0.40895474,0.4581423,-1.5134797,-0.4306863,-0.2799764,-0.22773412,-0.46833116,-0.45051342,-0.030746771,-0.61158425,0.12740764
164,-0.5440468,-1.779899,-0.4535167,-0.93100137,-0.5069884,-0.5374734,-0.6933559,-0.046075486,-0.7993593,-1.003344,-1.1749054,-0.24551888,-0.39474967
165,-0.07284166,0.22269437,-0.3642463,0.0949737,-0.20165549,0.07652357,0.44226992,-0.26973608,0.06200121,0.9558842,0.31795442,0.12856783,0.0972421
166,-0.72489315,-0.99099857,-1.1400291,-0.646061,-0.6152579,-0.6330864,-0.22158948,-0.2513602,-1.2059855,-1.2262642,-1.1253269,0.50046694,-0.40542772
167,-0.19491294,-0.24977896,-0.5279087,-1.817588,-0.6959331,-0.9383569,-0.018402942,-2.9499884,-1.2117127,-0.45768923,-0.4312298,-0.2681245,0.028635545
168,0.39334002,-0.8999716,0.6535312,0.46762452,-0.29823846,-0.08878329,-0.08233664,0.43642238,-0.16937488,-0.2939987,-0.71437734,-0.18025424,0.18079795
169,-0.42730048,-0.8392869,0.42933613,-0.6560173,-0.60105455,-0.4254333,-0.46301943,0.02690298,-0.10465831,-0.45545414,-1.0592225,0.12929705,-0.299181
170,-0.5058682,-1.1036986,0.083532274,-0.9689303,0.49203765,-0.7407951,-0.6933559,-0.09437777,0.5407893,-1.0556921,-1.1418531,0.36920843,0.1396874
171,0.07836598,0.15334052,2.263659,0.50081223,0.9010949,0.513118,1.3501868,0.87481827,0.437701,0.5735671,0.9514557,1.244265,0.3794099
172,0.2928698,0.816537,0.17796597,0.5861522,2.5259619,0.65711355,0.594076,0.34716818,1.1822281,1.0205841,0.16701584,0.12747401,0.34737572
173,-0.3119607,-0.45047176,0.47009888,-0.19949634,-0.40561602,-1.2090685,-0.45455334,0.34454304,-0.02447848,-0.18518534,-0.13651396,-0.77201134,-0.7177611
174,-0.17682831,0.26170596,0.36139825,0.47710672,0.59430194,-0.28980106,-0.09926885,0.16944724,-0.054832272,-0.045786653,0.76415974,-0.08290418,0.21123044
175,0.19742315,0.55645996,0.47009888,1.0223337,-0.67207146,1.5671654,0.053996842,-0.23298435,-1.268984,-0.07754838,-0.13981918,0.1416937,-1.7295077
176,-0.043202944,0.3223906,0.082852915,0.13811775,-0.69820565,0.06039609,-0.3068344,0.2888904,-0.10580374,0.5735671,0.41711116,-0.12747373,0.13701789
177,-1.2091595,-1.077691,0.31384173,-0.40426466,-1.8145914,-0.6803169,-0.45572108,-0.2828617,-1.8302429,-1.7850354,-0.1508366,-1.1913093,-0.8859406
178,0.7500091,-0.6979784,-0.10873194,0.6762332,-0.7913798,0.77806973,-0.7634202,-1.2016553,0.74123895,-0.04931573,0.15269318,0.23722069,-0.4801742
179,-0.14718959,0.08832125,0.5720057,0.83743066,0.54885113,-0.1913081,0.03648075,0.42329678,0.5236079,0.96176606,0.758651,0.0013200212,0.9159826
180,0.8605263,0.45242912,1.237797,0.7947607,0.804512,1.290694,0.021592103,0.13217047,1.2108637,0.2677134,0.90187734,0.13330773,0.9533559
181,0.09192943,0.25737134,-0.671937,0.4534012,-0.2698317,-0.26100194,0.5386084,-0.1117036,-0.8451764,1.3146741,-0.42131412,0.35462412,-0.25593486
182,3.1663172,-0.9996678,-0.26498908,2.975669,0.09434299,2.8285663,1.5224282,-0.710757,1.7549412,-0.10401647,3.2155344,2.917811,0.7611507
183,0.5189278,-0.32953593,1.2106218,-0.28763345,1.0204033,-0.3710721,-1.2976606,0.449548,0.5579707,0.8676572,0.758651,0.061844774,0.087631844
184,-0.12156971,-0.13447812,0.19155353,0.6003755,0.28750893,-0.046736594,0.5911566,-0.12824188,0.16623498,2.0028448,0.29041088,1.196866,0.18480222
185,-0.69324505,0.9335717,-0.4431222,-1.0210824,-0.82660425,0.14909734,0.030642064,-6.8089213,-0.41793236,0.43240386,-0.6157715,-0.77201134,-0.17878585
186,-0.8072787,-0.46217522,-0.027885847,-1.4620051,0.42954275,-0.46386287,-0.96485513,-0.07048914,-0.606355,-1.0145193,-1.1473619,0.22300105,-0.6670403
187,-0.988125,0.84687936,-0.1583266,0.24289617,-1.3828086,-0.12622212,0.14157724,0.79868954,-1.2002585,1.2440925,-0.8278567,0.05601107,-0.6883964
188,-0.0075360276,1.2283257,-0.18753988,0.9986282,1.145393,1.1178993,-0.019570706,1.4313446,0.8443273,2.0910718,1.6620791,0.9562256,-0.020750498
189,-0.4588481,-0.013108811,0.6807063,-0.07807663,0.9579084,-0.4588518,0.3021413,0.16262192,0.42624673,-0.2640015,0.6154246,0.4567141,2.2720966
190,-0.85098326,-0.14228041,-0.7853933,-0.5090431,-0.8010381,-1.4625006,-0.37981805,-0.09542783,-0.22710438,-0.12166189,-0.17121881,-0.2845318,-0.0373015
191,-0.39499933,-0.3582311,-1.4389557,-1.1680566,-0.92034656,-0.7523147,-1.2421931,-0.162631,-0.72777015,-0.6027932,-0.95455706,-0.77565736,0.16104354
192,-0.6872169,-0.55710334,-0.27789727,-1.6279439,-1.6839203,-0.7649863,-0.41864538,-0.011423838,-0.28563565,-0.37769672,0.20502588,-0.69544387,-0.12646332
193,-0.43302727,-0.7486934,-0.41465622,0.0039444817,-0.26699102,-0.66418946,-0.5237419,0.11038194,-0.61437297,-1.0556921,-1.0316789,-0.077435076,-0.35470694
194,-0.5581127,-1.2987565,-0.45378846,-1.6326848,-0.3891401,-0.15962908,-0.9823712,-0.41411793,-0.3257256,-0.4986854,-0.84989154,-1.1147418,-3.728975
195,-0.70530146,-0.33040285,-0.16512038,-0.67972285,0.44658676,-0.2782814,-0.17517187,-0.09569034,-0.5628288,0.019501356,0.056290805,-0.431833,-0.87526256
196,-0.70932025,-0.6325257,-0.831591,-0.63847524,-1.2350934,-0.32435998,-0.6466463,-0.11380369,-0.72605205,-1.0733374,-0.49017298,-0.21598572,-0.43479243
197,-0.12609085,-0.08332964,-0.34678626,0.035235766,0.10002431,-0.36007085,-0.49221292,-0.006173588,-0.22389719,0.23830439,0.05794343,0.0680431,-0.23591349
198,0.0005015798,0.65182155,1.7337437,-0.05247467,1.5146809,0.39216182,0.19120613,0.5493027,1.0848669,1.1264564,0.7311075,0.79215246,1.4552249
199,-0.22304457,-0.25021243,0.6739125,0.2760839,0.42954275,-0.41711038,-0.5100209,0.27103955,0.76987463,0.56768525,0.9128947,0.074241415,2.7579484
200,-1.8320746,-1.1730525,-0.13386895,-1.9361156,-0.77206326,-1.8138497,-0.7634202,-0.3642406,-0.8451764,-1.7732718,-0.6609429,-0.651691,-1.038103
201,3.698809,0.3267252,-0.4830697,-0.42749608,2.3952906,1.9012349,-0.55731434,1.4969728,-0.31083503,1.5617098,1.6125005,1.5104281,0.5048772
202,-0.6686299,-0.08896462,-0.7752026,-0.57209975,-0.6550274,-1.3069854,-0.44871464,-0.23298435,-0.37726974,-0.3736971,-1.2575359,-0.3118773,-0.31092688
203,0.01255799,-0.045184977,-0.23102014,-0.6086063,-0.24824254,-0.6192628,0.005535692,-0.036100008,0.049974237,-0.54926884,0.14938796,-0.5204325,-0.34669837
204,-0.40645292,0.18368283,0.53803676,-2.7800322,2.7304904,1.7802788,-0.7079526,2.426267,0.59233356,0.43828562,1.9870926,-0.23603909,-0.34135935
205,-0.8133069,1.8741838,1.8220628,0.07363871,-0.6919561,1.5556457,0.55028576,-0.05841357,0.10438196,0.367704,1.7997967,1.2369729,-0.4000887
206,-0.22455165,0.07531739,-0.5367406,0.4154724,-0.46441802,-0.09799899,-0.4104712,-0.41411793,-0.95971894,0.13360834,-0.9380309,-0.74284273,-1.3344193
207,-1.5708522,-0.54800063,0.44971752,-0.67024064,-0.13916062,-2.3898318,-1.3064187,-0.058151063,-0.688253,1.055875,-0.62458545,-0.97254515,0.40610507
208,-0.8750961,-0.3026613,-0.6637845,-0.7366161,-0.5197544,-1.1975489,-0.39207932,0.057249416,-0.7936322,-0.90864694,-0.2514807,-1.0345283,-1.038103
209,-0.41494265,-1.610849,-0.24868397,0.25095606,-0.9084157,-0.46392044,-0.32230693,0.16340946,0.04424711,-1.0733374,-1.3952537,-0.356724,0.054262895
210,0.6043274,0.9118986,0.8709324,0.8232074,1.0147219,0.80110914,0.18244807,0.8853187,0.9130529,0.7147303,0.9679818,0.12966166,0.86793137
211,3.106035,2.4203458,1.5435175,2.6343095,1.5828571,2.4368982,1.6479601,0.20593646,3.2554495,1.6322914,1.7281834,2.8886423,4.466439
212,0.45864564,1.5967684,0.85055107,-0.1955138,2.5259619,0.123178154,0.59991467,0.806565,0.74123895,2.0734265,0.6209333,0.7010007,1.3698003
213,0.6043274,1.497072,0.55162436,0.61459875,2.3498397,0.7031921,0.56196314,0.13138294,0.47206375,0.7970755,-0.35796398,0.39108482,0.15650536
214,-0.031648897,-0.078128085,-0.091068074,0.119627446,0.6738408,-0.11758239,-0.09051081,0.058666985,0.2183519,0.049498558,0.11137787,-0.27760428,-0.36271545
215,-0.86756086,-0.8436216,-0.50073355,0.19216633,-1.485073,-0.88018274,-0.96193576,0.19543599,-1.4007081,-1.737981,-0.3844058,-0.40886277,-0.2562018
216,0.3431049,-0.5102895,0.36139825,0.7283853,0.82155603,0.52463764,-0.18422185,0.30070347,-0.33546168,-0.46974692,0.58237237,0.1843527,-0.055053774
217,5.2058616,2.8191302,0.6671187,0.3490969,1.0828981,2.9783216,2.3106518,1.7043575,3.2611766,4.284984,1.9760752,2.5349736,0.43546978
218,-0.29689017,0.4264214,-0.12843393,-1.0590112,-0.5632167,-0.118158385,0.13865788,-0.6451289,-0.81081355,-0.7727773,0.099258736,-0.48980552,-0.30425307
219,-0.13613789,0.08398662,0.89131373,-0.51662886,-0.23063035,0.44976002,-0.9269036,0.19963618,-0.06571383,0.20301357,0.25350252,-0.033682246,-0.12673028
220,-1.0283132,1.3236872,-0.46404707,-0.43271127,3.2500124e-05,0.6340742,2.2872968,0.27733988,-1.8989686,0.75590295,-0.8664177,0.49317476,-0.9099663
221,-0.023611266,0.04064044,0.09847863,2.0132246,0.82723737,0.63983405,-0.34186655,0.15317146,0.013893303,0.5853307,0.7366162,-0.19192164,1.3724698
222,0.5139043,1.3626989,1.2649721,1.0365571,-0.586283,0.7204715,-0.104231745,0.17784764,1.6346713,0.061850347,-0.822348,1.2843719,-0.960687
223,0.07786362,-0.48774946,0.11750122,-0.5033538,-0.71922666,-1.2609069,-1.8669332,0.11773228,0.06830104,-0.4452786,-0.22024632,-0.5897078,-0.3354864
224,-0.018587762,-0.33257014,0.1412795,-0.32224354,-0.43175024,-0.35834292,0.045238797,-0.13060449,-0.33259812,-0.42735088,-0.33813265,-3.2440462,0.09163612
225,-0.64602405,-0.22507164,-0.026527092,-0.5161547,-0.041441344,-0.2713696,-0.7984524,0.28127754,0.0047298884,0.12772653,-0.051679865,-0.14904389,-0.9206443
226,3.0809174,4.375258,0.0026861879,3.8006213,1.6737589,2.3217018,2.1179748,-1.1754041,3.09509,2.2439988,-0.043967668,0.9598716,0.010749786
227,-0.26825616,0.0536443,0.01967066,-0.2345331,-0.28687575,-0.3657155,-1.0028067,0.107231796,0.39188397,0.63238513,-0.075918175,-0.20942278,-0.057563122
228,-0.8826313,-0.7738342,-0.16376162,-1.5757916,-1.1953241,-1.9060068,-1.7939495,-0.1773317,-0.4963941,-0.42423353,-0.69785124,-1.1730789,-2.9014251
229,0.935879,0.59980613,0.38857338,0.6335632,0.060254857,0.008557693,0.15617397,0.47579926,0.40333822,1.2088016,0.4336373,0.03304083,0.5289028
230,-0.2978949,-0.00097189326,2.5693796,-0.117901914,-0.4539075,-0.046160623,-1.5925146,0.6018052,0.89587146,-0.30987954,0.31795442,0.53328156,-0.10083598
231,-0.52947867,-0.6368603,0.09168485,-0.026872704,-0.4724287,0.2366466,0.58531797,0.13138294,-0.5937553,-0.6180859,-0.2561631,0.43483764,0.4381393
232,-0.9630075,-0.8306178,0.6127684,-0.39430833,-0.49776757,-1.001715,0.7663174,0.35766867,-0.7506787,-1.2556733,-0.04121332,0.043249812,0.3927575
233,-0.44890156,-0.6871419,-0.85129297,-1.2439144,-1.1044223,-1.0132346,-0.4525098,-0.3353642,-1.1429871,-0.9227632,-1.4007624,-0.28270876,-0.93399185
234,-0.26373503,0.14900589,0.11614246,-0.3890931,0.11706837,-0.09166321,-0.3777745,0.05598936,0.30368617,-0.18224443,0.102563955,-0.59699994,-0.45881805
235,0.37826943,-0.42433402,-6.303308,1.439551,0.29319033,0.17904837,-2.9704463,0.659558,-0.15053263,0.86177534,0.0733678,0.72652316,0.6864042
236,2.121427,-0.2766536,0.053639602,0.0001515901,-0.3118737,0.8126287,0.24667373,-0.75013393,2.2589288,0.59121245,-0.096300386,0.453068,0.43280023
237,0.39836347,0.16200975,0.2526976,0.79001963,0.12843107,-0.023697304,-1.2713865,0.3392928,0.2802049,0.9441206,0.20888202,0.32545558,0.5742846
238,0.09192943,-4.185612,-0.11824323,-0.2587127,-0.42720518,-0.6227187,-0.27320352,-0.08177717,-0.21702462,-0.6110278,1.116717,-0.80847204,-0.81386364
239,-1.6009932,-0.9173101,-0.7928664,-3.367929,-0.6822978,-2.3149543,-0.47060972,-1.2436572,-1.1601685,-1.5497633,-4.0724854,-1.1694328,-0.63767564
240,-0.15171076,-0.12017388,-0.05302286,-0.8930726,0.42386138,-0.5098262,-0.27410853,0.03346579,0.35236675,-0.15224725,0.028196381,0.24159601,-1.198274
241,1.1820309,0.3007175,0.6875001,0.85639507,0.71929175,-0.4268272,0.19120613,0.3269547,-0.3005262,1.1205746,-0.11172477,0.57703435,0.53424186
242,-1.8220276,-0.90430623,-1.5340687,-0.47869998,-0.8794408,-0.58873576,-0.4676904,-0.38261646,-1.3606181,-1.173328,-0.26068297,-0.2258301,-0.37339354
243,-0.018587762,-0.21726932,0.013556272,0.50081223,0.6340714,0.16752875,-0.23122332,-0.03977518,-0.000997237,-0.30046865,-0.15138747,-0.31588802,0.3233501
244,-0.0055266256,0.33105984,-0.07340424,0.28888488,-0.27437675,-0.26215392,-0.46739846,0.5020505,0.5980606,1.0088204,0.6980552,0.08991951,0.28330737
245,0.08690595,0.40908295,0.21329363,0.2803509,0.17956327,0.54767686,-1.890288,0.6306816,0.67251337,0.15537101,0.97899926,0.34003988,0.5716151
246,1.674335,-0.31696555,0.26017082,-0.491501,1.3328778,-0.5374734,-0.33077306,0.3760445,-0.043950718,0.02126591,0.104767434,-0.09245688,-0.11098014
247,-0.91779596,1.145968,0.93887025,-1.0068591,-0.23744796,0.5073582,-0.46652266,-0.52699834,0.02992927,-1.6203449,0.82475555,-0.02055639,0.059334975
248,-0.2567021,-0.13707888,-0.24868397,-0.46542493,0.29887164,-0.016209528,-0.69043654,-0.5663752,-0.1645641,-0.97158223,-0.95455706,-0.26046774,0.019292243
249,-0.2863408,-0.3082963,0.14060012,-0.25918683,-0.44481736,-0.6526698,-0.2416162,0.24531333,0.40906534,-0.1628345,0.1730754,0.034499254,-0.2909055
250,-0.011554832,-0.12147425,0.2574533,0.3396147,-0.10564063,0.46127963,0.08319031,0.62805647,-0.23907408,-0.11342735,0.4446547,-0.023473252,0.074818164
251,2.0762157,0.6561562,0.19495043,1.0507804,1.1397117,0.6628733,0.5152536,0.030053128,0.3643937,0.67355776,-0.35410792,0.8869502,0.87860936
252,-0.19893175,0.3830752,0.040052038,2.4778528,2.0714536,-0.14234962,0.020132424,0.43904752,0.701149,1.0735203,0.8412816,-0.20650592,0.58496267
253,0.5038572,-0.16742122,0.054318994,0.28841078,-0.32778147,0.07537164,-0.9911292,0.0137773575,-1.7729716,0.5206309,-0.5788632,0.35462412,0.24326463
254,-0.37420198,0.08832125,-0.31118685,-0.63563055,0.41818,0.7435109,-0.643727,0.3839199,-0.8337221,0.09067116,0.587881,0.347332,-0.81386364
255,1.0664902,0.6648254,0.97283924,0.29694477,2.0998604,0.31152427,0.11822246,1.6019777,0.94741565,3.655631,1.3150305,1.087484,0.24326463
256,0.5289748,1.5014068,1.0883337,0.48184785,-0.58173794,0.21936718,1.2334129,-0.066551454,0.39761108,1.49701,0.9294209,0.770276,0.2886464
257,-0.007033713,-0.6446626,-0.02448894,0.43917793,-0.35846078,-0.16654086,-0.07241086,0.2421632,0.7126033,-0.99981487,-1.0702399,0.770276,0.39809656
258,-1.1287833,-1.7495567,0.70108765,-0.10652326,0.6511155,-0.16250901,1.9457334,-0.4613702,-0.22647439,-0.6139687,-0.21231377,0.34368593,-0.025021723
259,-0.1255885,-0.9476524,-1.4117806,-0.8124738,-0.24767442,-1.1399506,-0.34186655,0.34454304,-0.8509035,-0.35634577,-0.2534638,-0.81211805,-0.84055877
260,-0.6651134,0.14467125,0.12021873,-0.72239274,1.3158336,0.04542054,-0.4081357,-0.15265553,-0.23013976,0.3147678,-0.89947,0.42754552,0.31000254
261,1.5487472,-0.662868,-1.2079669,1.1171558,-0.20620055,2.0106716,2.4595385,-2.5483441,2.0699334,-0.6945494,-0.792601,0.6244332,-1.1422141
262,0.14718805,-0.2753532,0.2526976,-0.043466564,-0.6249162,-0.6503659,-1.2305156,0.18231036,-0.038796306,0.7088485,1.5794485,-0.032588426,0.19521333
263,-0.7233861,-0.57530874,0.22891937,-0.10889381,0.17956327,-1.1457105,0.07443226,-0.09175265,-0.53419316,-0.64808315,-0.2399124,0.115441985,0.5182248
264,-1.0986422,0.45242912,-0.02448894,-1.1727978,0.304553,0.06270002,1.6800728,0.4154214,-1.3606181,0.6794395,-0.88845253,-0.20030761,-0.3162659
265,-1.264418,-1.2770834,0.66032493,-0.073809646,0.44090548,-1.5546578,-0.4720694,0.16288443,-0.41621426,-0.76042557,-0.57280356,0.08991951,0.16664952
266,0.09192943,0.08398662,0.85734475,-0.2904781,0.9067763,-0.18900415,-0.9911292,0.026377954,-0.22830707,0.008914122,0.67051166,0.9051805,0.09110221
267,-0.5937796,-0.2107674,-0.42063478,-0.35116428,-0.78740287,-0.7471308,-0.8772747,-0.03636253,-0.29021734,-0.64925945,-0.809678,-0.41943637,0.09243698
268,-0.3611911,-0.57400835,-0.076121755,-0.42654783,-0.12893416,-0.41202444,-0.14481066,0.21433686,0.023056718,-1.1027464,-0.779931,0.0024138412,0.071881704
269,-0.47221068,0.54779077,-0.76840883,0.19026989,-1.3941714,-0.018513482,-0.69043654,-0.1311295,-0.8451764,-1.3497821,-1.1638879,-0.9944215,-1.1448836
270,5.6077423,2.3769996,-1.4321619,1.3399876,-0.851034,2.3332214,2.3164904,-0.85776395,-1.9562398,0.4912219,2.7087336,2.4839287,0.07722073
271,-1.3347473,0.7818601,-0.79082835,-0.93100137,0.49203765,0.57071626,1.5311862,0.62280625,-2.1223266,0.9794114,-1.3952537,0.15554875,-1.3958181
272,-0.3875143,0.18801741,-0.037397146,-1.0827168,-0.55230856,-0.0628641,0.31381866,2.2293825,-0.23666868,-0.35105214,1.8328489,-0.49855608,-1.1956043
273,-0.57720196,0.4177522,0.018991299,0.07837981,-0.32721335,-0.9729158,-0.6991946,-0.23035923,-0.3829969,-0.22871068,-0.28602028,-0.31224194,-0.49352178
274,0.31798735,-0.33603784,-0.13726585,0.51503557,-0.12893416,-0.77305007,0.5123343,0.45742342,0.060855787,0.0153841125,0.11578483,-0.12005763,0.4434783
275,-0.3069372,-0.07336002,-0.28537044,-0.017390491,-0.0073532094,1.2676545,-0.9210649,-0.054475877,-0.5679832,-0.7416038,0.23917988,0.10195153,-0.25032887
276,0.36319897,0.13600202,0.26492643,0.38702574,1.0715355,0.78382957,0.24083501,0.42592192,-0.252991,0.004208686,-0.22129296,0.18617573,0.68106526
277,-0.50486344,-0.20209816,-0.16987602,0.10730056,-0.8703506,-0.69126064,-0.25758502,0.1896607,-0.44714075,-0.06402023,-0.023585446,-0.37021443,-0.24365509
278,0.042699065,0.51311374,0.39536718,-0.34500083,-0.6368471,-0.019089451,-1.3414508,-0.3957421,0.8443273,1.461719,-1.5494975,-6.8718853,-1.0060688
279,-1.0283132,-0.45133868,-1.2555234,-1.1680566,-0.21529071,0.14679341,0.5181729,-0.6503791,-1.8073343,-0.6892558,-1.819424,0.4895287,-0.9259833
280,-0.35114408,0.12299816,-0.13998337,0.2490596,-1.5702933,-0.053072404,-0.77217823,-0.2067331,-0.11095815,0.16772279,-0.39597407,-0.9105619,-0.18679439
281,0.37324595,0.33105984,-0.46812335,-0.731875,3.2500124e-05,-0.78975356,-0.12875426,-0.2067331,-1.1429871,1.2852651,-0.77387136,-0.70273596,0.5182248
282,-0.07133462,0.54345614,-0.018374553,0.25996414,-0.41527432,1.2158163,0.81302696,-0.23035923,-1.1544414,-0.0046140226,0.5383027,0.026842508,-0.1480864
283,0.09192943,-0.18952776,0.033937618,0.24147384,-1.2407748,-0.80242515,-1.0757903,0.08693957,-0.07144095,0.2265408,0.09760611,-0.1472573,0.51555526
284,-1.2091595,-1.2033949,-0.5000541,0.14854817,1.8726063,-0.89285433,-1.2859833,-0.31698835,-1.3892537,-0.22576976,-0.83887416,-0.21416268,-0.9980603
285,0.47371614,0.4957753,0.1501114,0.89432395,0.3272784,0.8587073,-0.0076013617,0.7566876,0.6610591,0.0024441332,0.8578077,0.7046467,0.33402815
286,-0.9077489,-0.32693517,-0.5041304,-0.5796855,-1.2464561,-1.514339,-0.5736627,-0.14478017,-0.49066693,-0.28635234,-0.47309595,-0.50220215,-0.18973085
287,-0.111522675,-0.28749013,0.2554151,-0.41706562,0.49203765,-0.15674916,-0.7079526,0.1326955,0.5980606,-0.64925945,-0.822348,-0.1787958,-0.77649045
288,-0.6018172,0.2313636,-0.8016984,-0.44219348,-1.485073,-0.18036444,-0.3371956,0.031890716,-1.1315329,-1.3380184,-0.39377058,-0.033682246,-0.22630322
289,-0.019090123,0.032838114,-0.11348757,-0.3933601,-0.6959331,-0.019665446,-0.75174284,0.18414794,0.055701364,0.113022014,-0.59979624,0.009705981,-0.06407674
290,-0.43790007,-0.5315291,-1.078885,0.8801006,-1.9168556,-0.6889567,-5.784696,0.45217314,0.6782405,-1.143919,0.045273397,-0.038786735,-0.46682662
291,-0.909256,-1.1643833,-1.1128539,-1.7464714,-1.3998526,-0.9181975,-1.4202732,-0.42199335,-0.93108326,-1.4321274,-0.00044889614,0.038509935,0.072949514
292,0.976067,0.68216383,1.97832,0.4344368,0.31023434,0.8587073,1.0465747,0.24583834,0.9989599,-1.1262736,2.2515106,0.65360177,3.2918515
293,-1.264418,-1.5024835,-0.84789616,0.26660168,-1.4282595,-0.0064178547,-0.947339,-0.22248387,-0.70027995,-2.0732439,-1.3071144,0.27076453,0.88127893
294,-0.6239206,-0.15268351,-0.64747936,-0.551713,-0.18517956,-0.45602947,-0.42769533,-0.1119661,0.047110662,-0.8815906,-0.29020688,-0.48980552,0.17706062
295,-1.480429,-1.6455259,-1.3710178,-0.32129532,-2.2577367,-0.61868685,-0.4104712,-0.26186073,-1.3319825,-2.1908798,-0.8774351,-0.64075285,-0.8111942
296,-0.15372016,0.12299816,-0.06321355,0.22962108,-0.32096386,0.010285624,-0.0131481355,-0.049225632,0.070019186,0.02008955,0.11633572,-0.11389577,0.009148079
297,-0.8057717,-4.1682734,0.033258256,-1.5094162,-2.0759335,-0.49773058,0.49189883,-0.7133821,-1.0456259,-1.0615739,0.3785502,-0.24989416,-0.784499
298,1.5889351,1.0722795,0.7146753,0.39650795,0.5374884,0.933585,0.56196314,0.100143954,1.6461257,1.5970007,0.13286182,0.715585,0.18026404
299,-1.480429,-0.54453295,-0.26906535,-0.21580572,-2.2066047,-0.7655623,-1.358967,-0.39311695,-1.1200786,-2.149707,-1.3401666,-0.12712735,-0.7097525
300,-0.5731832,-0.46174178,-0.23305826,-1.4714874,-0.87716824,-1.1111515,-0.84516186,-0.043975387,-0.6281181,0.0071495697,-0.45491722,-0.99077547,-1.8389578
301,-0.06631109,0.0063969605,-0.09446498,0.17841713,-1.2066866,-0.6204148,-0.23878443,0.26920196,0.063146636,0.43828562,-0.14698051,-0.005242906,-0.4721656
302,-1.8019335,-1.5761719,0.77581936,-0.18683758,-0.18233888,-0.22817096,1.8698303,-0.37474108,-0.15929514,-1.3380184,0.04086641,-0.23932055,-0.18679439
303,-0.7901988,-1.3637757,0.3817796,-0.5901159,-0.7783127,-0.612351,-0.83640385,-0.1665687,-0.64014506,-1.7085719,-1.8304415,0.58068043,-0.6163195
304,-0.40811068,0.14467125,0.25813264,0.12436854,0.21933272,0.021805283,0.32841542,0.6726836,0.5121537,-0.41581076,0.66500294,0.018821156,0.43546978
305,-0.22756575,-0.56750643,-0.059816644,-0.34120795,-1.1441917,-1.1053916,-1.5428858,0.009314645,-0.6808077,-0.20753618,0.17032105,-3.2404,-0.6510232
306,0.4837632,0.79919857,-3.4159482,-0.56214345,-0.65559554,-0.28058532,0.02071628,0.07086594,-0.07659537,0.6617941,-0.19766061,0.52598935,-0.31226164
307,0.70479757,2.2773032,1.5095485,0.23388809,1.1056236,1.3079734,-0.23326686,0.5046756,1.3712234,0.8500118,0.8027206,0.86507386,2.8113387
308,-0.6761651,-0.29052436,-0.5598395,-0.9072959,-1.4566662,-1.3242649,-0.31734404,0.018240068,-0.22899432,-1.0968646,-0.52047086,-0.7246124,-0.0031316953
309,-0.31648186,-1.0863602,0.23571312,0.24526672,-0.2550602,-0.32493594,-0.6408077,0.045410108,-0.02676933,-1.2027371,-1.274062,0.13585997,-0.056788962
310,0.32803434,0.5044446,1.6997747,-0.1840024,-0.001103742,0.40368143,0.030642064,0.153959,0.351794,0.75590295,2.2515106,0.44212982,4.0660114
311,-0.3632005,-0.007907275,0.6195622,-0.8788492,-0.85728353,-0.48275504,-0.4805355,-0.29336223,-0.482649,0.367704,-0.69785124,-0.8886855,-1.9724336
312,-0.3865598,-0.045184977,-0.17870796,-0.024976263,-0.09143724,-0.09454311,0.12114182,-2.036445,0.22064275,-1.1321554,0.3785502,0.53328156,-0.57093775
